end_time,artist_name,track_name,ms_played,id,acousticness,danceability,energy,key,instrumentalness,liveness,loudness,mode,speechiness,valence,tempo,time_signature
2021-12-05 12:42,Taio Cruz,Dynamite,198071,5QDLhrAOJJdNAmCTJ8xMyW,0.0112,0.746,0.765,6,0.0,0.0936,-4.41,0,0.0993,0.737,114.044,4
2021-12-05 12:45,Taylor Swift,Wildest Dreams - R3hab Remix,198106,5VDHMi7own9vDZjiwDES1e,0.00429,0.584,0.809,8,0.0,0.0888,-4.352,1,0.0387,0.247,130.104,4
2021-12-05 12:49,Calvin Harris,This Is What You Came For (feat. Rihanna),222160,0azC730Exh71aQlOt9Zj3y,0.199,0.631,0.927,9,0.119,0.148,-2.787,0,0.0332,0.465,123.962,4
2021-12-05 12:53,Nicki Minaj,The Night Is Still Young,213447,4bBrKDo8rchikwZOtmXbIH,0.00212,0.656,0.692,1,0.00305,0.128,-6.145,0,0.0563,0.693,128.016,4
2021-12-05 12:56,The Weeknd,Blinding Lights,200040,0VjIjW4GlUZAMYd2vXMi3b,0.00146,0.514,0.73,1,9.54e-05,0.0897,-5.934,1,0.0598,0.334,171.005,4
2021-12-05 13:39,Rihanna,Umbrella,4731,49FYlytm3dAAraYgpoJZux,0.00864,0.583,0.829,1,0.0,0.0426,-4.603,1,0.134,0.575,174.028,4
2021-12-05 13:43,Taylor Swift,Blank Space,231826,1p80LdxRV74UKvL8gnD7ky,0.085,0.753,0.678,5,1.64e-06,0.13,-5.421,1,0.0644,0.583,96.006,4
2021-12-05 13:46,Taylor Swift,Cruel Summer,178426,1BxfuPKGuaTgP7aM0Bbdwr,0.117,0.552,0.702,9,2.06e-05,0.105,-5.707,1,0.157,0.564,169.994,4
2021-12-05 13:49,Ruth B.,Dandelions,218900,2eAvDnpXP5W0cVtiI0PUxV,0.0157,0.609,0.692,1,0.0,0.0864,-2.958,1,0.0259,0.454,116.959,3
2021-12-05 13:49,Bea Miller,making bad decisions,7381,1Kx8rGwhrGtqV2fsxYe3Cr,0.52,0.647,0.534,4,0.0,0.359,-6.075,0,0.0833,0.213,142.058,4
2021-12-05 13:50,Doja Cat,Need to Know,703,3Vi5XqYrmQgOYBajMWSvCi,0.304,0.664,0.609,1,0.0,0.0926,-6.509,1,0.0707,0.194,130.041,4
2021-12-05 13:50,Bruno Mars,Skate,1365,4WnmTHCNN45jvQCrlbEWs0,0.037,0.708,0.598,5,0.0,0.17,-8.365,1,0.0291,0.698,112.027,4
2021-12-05 13:50,Sing Street,Drive It Like You Stole It,6613,0Dz49qemTOjX9RcPZzIl2q,0.106,0.608,0.68,5,0.934,0.31,-8.953,0,0.0818,0.419,85.962,4
2021-12-05 13:50,Calvin Harris,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",7125,60APt5N2NRaKWf5xzJdzyC,0.34,0.784,0.728,0,0.0,0.222,-4.549,0,0.0539,0.713,110.165,4
2021-12-05 13:50,Nas,All Bad (feat. Anderson .Paak),2944,3w11abq9POHzWef5Hz1LDI,0.0373,0.823,0.83,5,0.0,0.0621,-4.78,0,0.224,0.658,93.043,4
2021-12-05 13:54,Miguel,waves - Tame Impala Remix,251512,3lB0GMiI5KxDbTOG8V3bOx,0.308,0.529,0.894,2,5.38e-06,0.254,-3.599,1,0.0412,0.543,108.024,4
2021-12-05 13:54,Anderson .Paak,Lockdown,0,1kxeWHF9PrCVZHvVskv8lg,0.0542,0.76,0.524,1,0.5,0.112,-7.67,0,0.0323,0.112,119.603,4
2021-12-05 14:11,Miguel,waves - Tame Impala Remix,19135,3lB0GMiI5KxDbTOG8V3bOx,0.308,0.529,0.894,2,5.38e-06,0.254,-3.599,1,0.0412,0.543,108.024,4
2021-12-05 20:51,Trey Songz,Bottoms Up (feat. Nicki Minaj),21430,4AYX69oFP3UOS1CFmV9UfO,0.0205,0.844,0.601,1,0.0,0.385,-5.283,1,0.157,0.331,73.989,4
2021-12-05 21:13,Billie Eilish,No Time To Die,242265,73SpzrcaHk0RQPFP73vqVR,0.917,0.38,0.219,4,0.0104,0.0827,-13.273,0,0.0358,0.0517,73.537,4
2021-12-05 21:17,Taylor Swift,right where you left me - bonus track,245026,3zwMVvkBe2qIKDObWgXw4N,0.769,0.581,0.619,10,0.000106,0.117,-6.524,1,0.0282,0.645,137.915,4
2021-12-05 21:41,MAX,Lights Down Low,223846,5A6BJLZArq1MPjsnmcuk5f,0.0632,0.623,0.493,5,0.0,0.104,-7.727,0,0.0338,0.594,81.019,4
2021-12-05 21:45,Daniel Caesar,Streetcar,192011,7Cu2COdH93MnuireuKNiS3,0.721,0.41,0.298,3,0.0,0.158,-11.796,1,0.0473,0.142,109.651,3
2021-12-05 21:49,BØRNS,Past Lives,274320,1Dr5JexwA15wmKe7Y7maA9,0.0664,0.743,0.685,4,6.75e-05,0.0884,-6.863,1,0.0975,0.443,109.988,4
2021-12-05 21:53,Taylor Swift,invisible string,252880,6VsvKPJ4xjVNKpI8VVZ3SV,0.838,0.653,0.452,4,7.73e-05,0.108,-11.143,0,0.055,0.45,83.433,4
2021-12-05 21:58,Taylor Swift,ivy,260440,2ZWlPOoWh0626oTaHrnl2a,0.782,0.567,0.388,9,0.000309,0.248,-9.579,0,0.0384,0.452,116.362,4
2021-12-05 22:03,Taylor Swift,betty,294521,4XeIiGpUBshIfs9yrBDVZC,0.00752,0.667,0.92,9,0.00232,0.126,-2.71,1,0.0773,0.146,114.977,4
2021-12-05 22:21,ROLE MODEL,forever&more,6610,0UMFm4ndFr3PH5VsVYnCNG,0.298,0.694,0.637,9,9.69e-06,0.123,-5.896,1,0.0806,0.506,83.982,4
2021-12-05 22:21,Harry Styles,Golden,14640,45S5WTQEGOB1VHr1Q4FuPl,0.21,0.448,0.838,4,0.000131,0.131,-5.257,0,0.0557,0.254,139.863,4
2021-12-05 22:22,Harry Styles,Woman,37300,6Uj1ctrBOjOas8xZXGqKk4,0.0888,0.824,0.764,5,0.00294,0.117,-4.175,0,0.0854,0.881,107.998,4
2021-12-05 22:27,Black Eyed Peas,Meet Me Halfway,284373,6wOYnPq1hPihRepcDClPUw,0.00474,0.798,0.629,11,2.29e-05,0.324,-6.857,0,0.0735,0.4,130.002,4
2021-12-05 22:30,Billie Eilish,Lost Cause,205446,4191RXFPa7Ge9XkA4cWlna,0.702,0.526,0.334,10,0.00782,0.0586,-8.491,0,0.251,0.522,74.966,4
2021-12-05 22:30,Taylor Swift,Wildest Dreams - R3hab Remix,13470,5VDHMi7own9vDZjiwDES1e,0.00429,0.584,0.809,8,0.0,0.0888,-4.352,1,0.0387,0.247,130.104,4
2021-12-05 22:31,Princess Nokia,Boys Are From Mars (feat. Yung Baby Tate),36130,45amNYT3mAxl8Hh9A7J56g,0.0865,0.811,0.61,1,0.0,0.0729,-6.958,0,0.0653,0.72,136.003,4
2021-12-05 22:34,ROLE MODEL,forever&more,9810,0UMFm4ndFr3PH5VsVYnCNG,0.298,0.694,0.637,9,9.69e-06,0.123,-5.896,1,0.0806,0.506,83.982,4
2021-12-05 22:34,Selena Gomez & The Scene,Love You Like A Love Song,420,0laYHRpNTS6i8FXdupHkJ4,0.0761,0.858,0.678,1,0.0,0.0741,-3.87,0,0.0469,0.922,117.009,4
2021-12-05 22:34,Remi Wolf,Photo ID (with Dominic Fike),207927,1F35Dmog9pekyCVnH1eQpl,0.21,0.75,0.829,1,0.0,0.279,-4.942,1,0.0915,0.87,115.894,4
2021-12-05 22:35,Selena Gomez,The Heart Wants What It Wants,8250,6wJwkMo278iWVlWl1XQ4WA,0.053,0.616,0.789,7,0.0,0.142,-4.874,0,0.0377,0.621,83.066,4
2021-12-05 22:37,Galantis,Only A Fool (with Pink Sweat$),166687,4iWKQu7GcqRl1aVll2PD20,0.0451,0.729,0.619,5,0.0,0.0953,-6.155,0,0.0346,0.623,123.061,4
2021-12-06 00:17,Taylor Swift,right where you left me - bonus track,2802,3zwMVvkBe2qIKDObWgXw4N,0.769,0.581,0.619,10,0.000106,0.117,-6.524,1,0.0282,0.645,137.915,4
2021-12-06 00:38,Anderson .Paak,Make It Better (feat. Smokey Robinson),219332,4SBVWkRIMJ6WBCYPvr5Bwr,0.0112,0.676,0.56,4,0.00403,0.137,-6.024,0,0.0643,0.551,178.555,4
2021-12-06 00:41,Supertramp,Breakfast In America - 2010 Remastered,159346,4a5pNRjwmzYQuEY1E7O6pj,0.425,0.532,0.663,0,1.07e-06,0.0734,-5.886,0,0.0292,0.756,75.14,4
2021-12-06 00:45,311,Amber,211080,0Fs9cdPDhptWEDJmiCbkEW,0.0193,0.766,0.74,1,0.0784,0.229,-10.363,1,0.0807,0.183,118.008,4
2021-12-06 00:49,Taylor Swift,cowboy like me,275040,1XjHRolIXL2M1EEOUsGGR4,0.768,0.604,0.517,0,0.000155,0.123,-9.014,1,0.0347,0.511,127.967,4
2021-12-06 00:53,Glass Animals,Heat Waves,238805,3USxtqRwSYz57Ewm6wWRMp,0.44,0.761,0.525,11,6.7e-06,0.0921,-6.9,1,0.0944,0.531,80.87,4
2021-12-06 00:57,PUBLIC,Make You Mine,232906,5iFwAOB2TFkPJk8sMlxP8g,0.0128,0.606,0.799,9,0.0,0.15,-4.452,1,0.0261,0.638,103.014,4
2021-12-06 01:00,Electric Guest,Dollar,208746,3IZWCcD1FYpyeY3ki2VUmL,0.00407,0.808,0.677,2,0.0,0.132,-4.922,1,0.106,0.46,97.009,4
2021-12-06 01:03,Taylor Swift,gold rush,185320,5BK0uqwY9DNfZ630STAEaq,0.83,0.512,0.462,9,0.166,0.121,-10.491,1,0.0408,0.353,112.05,4
2021-12-06 03:08,CVBZ,Louder,136012,4Aw8n6r2vuU0KUo1a2nftp,0.0432,0.643,0.667,0,0.0,0.0904,-6.947,0,0.151,0.478,145.999,4
2021-12-06 05:10,Hippo Campus,Boys,253848,6suYoN4gFkanqOBn5yRnJC,0.00387,0.486,0.528,1,1.4e-05,0.106,-11.722,1,0.0463,0.452,178.519,4
2021-12-06 05:19,Valley Boy,Aloha,161323,5RAIMjdrCEjpjaR5tBATXU,0.532,0.807,0.712,1,2.37e-05,0.163,-5.757,1,0.1,0.792,100.004,4
2021-12-06 05:20,BAYNK,Esther,33380,74K9eR3fwxau1Lt5ocy3tP,0.172,0.828,0.502,0,0.00102,0.0544,-6.053,1,0.0445,0.677,105.953,4
2021-12-06 05:20,FLETCHER,Cherry (feat. Hayley Kiyoko),65540,1o9kTjiWJ5lTgKonUK6jAU,0.202,0.812,0.585,2,0.00216,0.245,-4.644,1,0.0615,0.611,118.037,4
2021-12-06 05:21,Liza Owen,WHY AREN'T WE HAVING SEX?,1910,4TeCOxRXaIADpEAsV341lX,0.243,0.429,0.638,7,1.26e-06,0.184,-3.759,1,0.0354,0.339,181.073,4
2021-12-06 05:21,Dori Valentine,INC.,10410,0d28khcov6AiegSCpG5TuT,0.00836,0.818,0.705,6,0.00233,0.613,-6.679,1,0.177,0.772,138.559,4
2021-12-06 05:21,Zanski,Just Don't,13740,55sgQENF3LY1sUcJUwasLl,0.019,0.689,0.695,11,0.0,0.123,-5.22,1,0.0429,0.359,75.05,4
2021-12-06 05:23,Eddie Benjamin,Running Away From Home,141950,4WtbSC67H1NMEO8DKW5PBv,0.0572,0.231,0.834,10,0.00149,0.0662,-4.234,1,0.0445,0.363,85.516,5
2021-12-06 05:24,prettyboyshav,4runner,37670,3z3mr19yz9BBN2VGnZPQOA,0.00488,0.636,0.642,1,1.51e-06,0.0928,-8.495,1,0.0319,0.608,125.006,4
2021-12-06 05:24,V!ctoria,Let me go,1620,5Gu0PDLN4YJeW75PpBSg9p,0.0337,0.664,0.708,8,0.0,0.0841,-4.154,1,0.0474,0.742,103.07,4
2021-12-06 05:25,Tim Ayre,Mexican Holiday,90010,6E8XDoU8B9MbYbcAQ2IUBl,0.443,0.618,0.716,0,0.0213,0.393,-6.426,1,0.0268,0.953,109.98,4
2021-12-06 05:25,Ryann,Andrew,2990,3JOVTQ5h8HGFnDdp4VT3MP,0.976,0.345,0.0581,3,0.000366,0.103,-17.217,1,0.0374,0.304,174.117,4
2021-12-06 05:26,Big Wild,Awaken (Feel Alive),1830,1p6AQlMFpnH4hmhrSfoQ3k,0.192,0.401,0.492,2,0.0,0.379,-6.489,1,0.0328,0.174,140.012,3
2021-12-06 05:29,FJ Law,catching 22,201923,2O5l32T92kG42WVLeAxNBX,0.0197,0.518,0.669,4,0.0,0.0895,-7.412,0,0.0732,0.363,96.039,4
2021-12-06 05:30,prettyboyshav,4runner,1040,3z3mr19yz9BBN2VGnZPQOA,0.00488,0.636,0.642,1,1.51e-06,0.0928,-8.495,1,0.0319,0.608,125.006,4
2021-12-06 05:30,Lily Kincade,Real,2890,3yfqSUWxFvZELEM4PmlwIR,0.0302,0.949,0.661,5,0.0,0.0454,-4.244,0,0.0572,0.76,104.504,4
2021-12-06 05:30,Dori Valentine,INC.,990,0d28khcov6AiegSCpG5TuT,0.00836,0.818,0.705,6,0.00233,0.613,-6.679,1,0.177,0.772,138.559,4
2021-12-06 05:30,The Polar Boys,Nothing Has Changed,48826,0fDCPVKI1qbTakRBhIOOMW,0.0206,0.467,0.772,1,0.0129,0.362,-5.946,1,0.0445,0.616,145.004,4
2021-12-06 05:30,Bad Suns,Baby Blue Shades,6120,0o4iE4nFwqY1d2JKlrcMRb,0.0056,0.711,0.734,7,0.0,0.0933,-7.186,1,0.0435,0.533,120.065,4
2021-12-06 05:30,Bad Suns,Baby Blue Shades,1860,0o4iE4nFwqY1d2JKlrcMRb,0.0056,0.711,0.734,7,0.0,0.0933,-7.186,1,0.0435,0.533,120.065,4
2021-12-06 05:30,Eddie Benjamin,Running Away From Home,1000,4WtbSC67H1NMEO8DKW5PBv,0.0572,0.231,0.834,10,0.00149,0.0662,-4.234,1,0.0445,0.363,85.516,5
2021-12-06 05:30,somegirlnamedanna,monday,660,6hHc7Pks7wtBIW8Z6A0iFq,0.00198,0.762,0.651,0,0.856,0.111,-13.34,1,0.0655,0.941,130.395,4
2021-12-06 05:30,Oscar Scheller,Peach,890,4iJyoBOLtHqaGxP12qzhQI,0.321,0.677,0.696,0,0.0,0.42,-6.181,1,0.119,0.464,90.03,4
2021-12-06 05:30,Julius Black,Dopamine,7860,4cG7HUWYHBV6R6tHn1gxrl,0.0076,0.824,0.862,2,0.000132,0.303,-3.424,1,0.126,0.801,122.98,4
2021-12-06 05:30,Juliet Ivy,ZOOM,7190,1Vv93qCC50ckZdeXh7Etln,0.0634,0.728,0.482,1,0.0,0.293,-10.433,1,0.107,0.845,124.069,4
2021-12-06 05:30,King Kofi,White Boys,0,1czMCKdpD1GCifCnk5JPJt,0.00399,0.735,0.595,2,4.99e-05,0.15,-7.222,1,0.134,0.27,118.933,4
2021-12-06 05:31,Daft Punk,One More Time,11170,3MjUtNVVq3C8Fn0MP3zhXa,0.202,0.759,0.699,0,0.000131,0.443,-5.745,0,0.0307,0.907,92.96,4
2021-12-06 05:33,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),142680,5CMjjywI0eZMixPeqNd75R,0.0839,0.832,0.659,10,0.00114,0.0753,-7.828,0,0.057,0.674,100.163,4
2021-12-06 05:39,JAY-Z,Holy Grail,338413,37jTPJgwCCmIGMPB45jrPV,0.0594,0.676,0.534,2,8.59e-06,0.256,-6.901,0,0.0831,0.156,145.082,4
2021-12-06 12:24,JAY-Z,Holy Grail,338413,37jTPJgwCCmIGMPB45jrPV,0.0594,0.676,0.534,2,8.59e-06,0.256,-6.901,0,0.0831,0.156,145.082,4
2021-12-06 12:25,JAY-Z,Run This Town,55260,7LR85XLWw2yXqKBSI5brbG,0.281,0.632,0.924,1,0.0,0.263,-1.802,1,0.29,0.441,86.844,4
2021-12-06 12:26,Johnny Cash,I Walk the Line,3600,7hxZF4jETnE5Q75rKQnMjE,0.877,0.713,0.258,9,0.00606,0.0967,-14.59,1,0.0384,0.56,98.805,4
2021-12-06 12:26,Arden Jones,roll the dice,76540,44C0ol0w59I3Lx3tcRtLR3,0.184,0.545,0.623,2,0.000386,0.0729,-3.434,1,0.0444,0.244,58.968,4
2021-12-06 12:27,Jadu Heart,Walk The Line,20050,7hxZF4jETnE5Q75rKQnMjE,0.877,0.713,0.258,9,0.00606,0.0967,-14.59,1,0.0384,0.56,98.805,4
2021-12-06 12:28,The Notorious B.I.G.,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster",73030,4GIsskMpViPkt0uzPJTJSp,0.0949,0.833,0.628,2,1.6e-06,0.282,-7.041,1,0.141,0.645,106.328,4
2021-12-06 12:30,Madonna,Hung Up,102640,3850dYVgOFIXJh5U4BFEWH,0.0039,0.649,0.647,9,0.161,0.0686,-7.695,0,0.0452,0.405,125.02,4
2021-12-06 12:33,Daft Punk,Instant Crush (feat. Julian Casablancas),155930,2cGxRwrMyEAp8dEbuZaVv6,0.0422,0.775,0.585,10,0.619,0.077,-9.516,0,0.0271,0.518,109.942,4
2021-12-06 12:35,C2C,Down The Road,171250,4Ng7hGdPwpINleVecBWiOO,0.00525,0.557,0.825,6,0.00164,0.177,-4.657,1,0.0283,0.841,120.017,4
2021-12-06 12:36,Blondie,Maria,17020,0JJP0IS4w0fJx01EcrfkDe,0.00725,0.459,0.895,2,0.0,0.206,-3.126,1,0.0805,0.572,181.04,4
2021-12-06 12:37,Teriyaki Boyz,"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",62620,5iJfzXKvQXlYOBtEQhEmpA,0.178,0.761,0.892,6,4.19e-05,0.0712,-5.354,1,0.133,0.935,127.04,4
2021-12-06 12:42,Ludacris,Area Codes,299400,3lcC9CnN7Rpo1ugATzmYjY,0.399,0.86,0.688,9,0.0,0.67,-7.203,0,0.434,0.622,100.934,4
2021-12-06 12:49,The Whispers,And the Beat Goes On,415420,7oQ1wkBmYSBEC2x7U08dvn,0.134,0.793,0.643,11,0.00246,0.0361,-7.345,0,0.106,0.963,114.894,4
2021-12-06 12:50,Breakbot,Another You (feat. Ruckazoid),92840,3kFNbDzkKUlOkjd3gMrQLN,0.0705,0.79,0.554,10,0.0,0.261,-5.326,1,0.0425,0.763,105.02,4
2021-12-06 12:54,Jungle,Keep Moving,216230,0HsWqPwf0XuLfOHXPs2R4e,0.283,0.71,0.712,2,0.0,0.297,-5.8,1,0.223,0.673,127.976,4
2021-12-06 12:55,Cory Wong,Starting Line,4510,1CODAIfeSTMzIgBK0S3H5S,0.094,0.265,0.797,2,1.79e-05,0.134,-5.311,1,0.0625,0.209,119.508,4
2021-12-06 12:55,Topaz Jones,Toothache,23320,6plp1nJtm4Y3m87qmDCy61,0.12,0.809,0.743,0,0.0,0.122,-4.049,0,0.109,0.83,122.062,4
2021-12-06 12:55,Franc Moody,Skin on Skin,63760,4HOxmZk4wcnjq73NyzzOkq,0.959,0.593,0.0182,5,0.558,0.314,-30.266,1,0.0361,0.262,50.925,4
2021-12-06 12:55,Cory Wong,Turbo,6170,0oMCHLbU1IcWfXMHeYSfn1,0.00642,0.481,0.652,5,0.0,0.176,-6.882,0,0.317,0.518,98.123,5
2021-12-06 12:56,Taylor Swift,The Very First Night (Taylor's Version) (From The Vault),8610,6pYNq0ZwpPVazKzsqpf0G8,0.00115,0.678,0.733,7,0.0,0.104,-5.025,1,0.0281,0.581,121.009,4
2021-12-06 12:56,Conan Gray,People Watching,0,4JeOesjcWWlprTAvucDSJX,0.385,0.53,0.593,5,0.0,0.314,-7.286,1,0.0545,0.538,125.723,4
2021-12-06 12:56,SG Lewis,Feed The Fire - Kapote Remix,1960,4Osv8sNkXqed1UUaPwoghd,0.0322,0.766,0.588,9,0.365,0.089,-6.964,1,0.0588,0.898,122.003,4
2021-12-06 12:56,Bruno Mars,Silk Sonic Intro,16140,62CeNjGbvQnpQvyyGXeeDU,0.097,0.696,0.553,1,3.91e-06,0.617,-8.702,1,0.0759,0.674,114.993,4
2021-12-06 12:56,N.E.R.D,Deep Down Body Thurst,0,5HBcMAMVgBVUWiLyiK7q4I,0.484,0.65,0.545,0,0.0026,0.129,-7.314,1,0.0386,0.25,179.936,4
2021-12-06 12:59,ZAYN,Vibez,163127,0fySG6A6qLE8IvDpayb5bM,0.113,0.768,0.652,1,0.0,0.107,-2.708,0,0.307,0.777,154.187,4
2021-12-06 12:59,ROLE MODEL,blind,2132,0VjIjW4GlUZAMYd2vXMi3b,0.00146,0.514,0.73,1,9.54e-05,0.0897,-5.934,1,0.0598,0.334,171.005,4
2021-12-06 20:18,again&again,eighty-five,81324,3QqdwK6b3QTRIWkT9oNYb1,0.09,0.71,0.618,11,3.93e-05,0.141,-8.865,0,0.0598,0.797,94.995,4
2021-12-06 20:22,Ariana Grande,safety net (feat. Ty Dolla $ign),208457,14gkWVFMwdxBMyqBw1wmIg,0.0703,0.552,0.599,1,0.0,0.0986,-5.75,0,0.0404,0.0916,161.884,4
2021-12-06 20:25,Mac Miller,The Spins,195873,51pshtuYkgUQnt5huMPbKL,0.0135,0.794,0.766,9,0.0,0.0785,-3.894,0,0.0377,0.55,127.007,4
2021-12-06 20:27,Lizzo,Good as Hell,124332,6KgBpzTuTRPebChN0VTyzV,0.256,0.682,0.919,0,0.0,0.442,-3.18,0,0.0875,0.535,95.982,4
2021-12-06 20:32,The Neighbourhood,Sweater Weather,240400,2QjOHCTQ1Jl3zawyYOpxh6,0.0495,0.612,0.807,10,0.0177,0.101,-2.81,1,0.0336,0.398,124.053,4
2021-12-06 20:35,Hippo Campus,Way It Goes,13623,6CES1554HcWMIVroJfmmBm,0.021,0.542,0.906,9,0.00043,0.377,-4.213,1,0.0491,0.515,120.014,4
2021-12-06 20:35,Culture Wars,Lose Money,186790,5k6nFk3OyHxrZu6bHGYNan,0.00568,0.702,0.67,11,0.0204,0.157,-7.668,0,0.0372,0.807,120.007,4
2021-12-06 20:39,The Neighbourhood,Stargazing,217026,0VF7YLIxSQKyNiFL3X6MmN,0.00304,0.512,0.483,0,0.0011,0.12,-7.798,1,0.0298,0.367,160.009,4
2021-12-06 20:42,Saint Motel,Sweet Talk,192040,6kcHg7XL6SKyPNd78daRBL,0.0392,0.67,0.843,1,0.0,0.225,-4.311,1,0.0454,0.713,117.01,4
2021-12-06 20:42,Bad Suns,Daft Pretty Boys,33485,41d2Q6DHcM20OdzynkRtvf,0.0623,0.662,0.837,8,0.0,0.0931,-5.015,1,0.0582,0.613,136.998,4
2021-12-06 20:46,Neon Trees,Nights,215888,7eqoqGkKwgOaWNNHx90uEZ,0.42,0.466,0.548,5,1.01e-06,0.113,-9.362,0,0.118,0.423,89.815,4
2021-12-06 20:47,The Neighbourhood,Sweater Weather,789,2QjOHCTQ1Jl3zawyYOpxh6,0.0495,0.612,0.807,10,0.0177,0.101,-2.81,1,0.0336,0.398,124.053,4
2021-12-06 20:47,Khalid,Talk (feat. Disclosure),650,6TqXcAFInzjp0bODyvrWEq,0.0516,0.9,0.4,0,0.0,0.0599,-8.575,1,0.127,0.346,135.984,4
2021-12-06 20:47,DNCE,Toothbrush,512,7ciLq0Cip0yxiz6KANrOUq,0.122,0.556,0.785,7,0.0,0.468,-5.842,1,0.133,0.825,104.978,4
2021-12-06 20:47,Normani,Motivation,2965,0rIAC4PXANcKmitJfoqmVm,0.0192,0.599,0.887,4,1.21e-06,0.3,-3.967,1,0.0984,0.881,170.918,4
2021-12-06 20:47,Still Woozy,Goodie Bag,9087,4vHNeBWDQpVCmGbaccrRzi,0.821,0.739,0.522,7,0.00124,0.233,-12.304,0,0.151,0.619,138.263,4
2021-12-06 20:47,COIN,Valentine,43718,6mADjHs6FXdroPzEGW6KVJ,0.00021,0.533,0.858,2,0.0,0.148,-4.212,1,0.0766,0.506,160.057,4
2021-12-06 20:47,Kacey Musgraves,Happy & Sad,736,04MoJkJzCoU9ukeewv5Vzu,0.249,0.642,0.657,10,0.0,0.111,-5.246,1,0.0333,0.658,90.0,4
2021-12-06 20:47,Lorde,Sober,394,5NhlpQ6BOIz3S5welptk1W,0.124,0.707,0.562,0,1.58e-05,0.561,-7.621,1,0.0305,0.418,98.094,4
2021-12-06 20:47,Nick Jonas,Jealous - Remix,608,5NQJnRpJHRaupdegphntQT,0.0132,0.684,0.71,11,0.0,0.444,-3.614,0,0.0779,0.451,93.007,4
2021-12-06 20:47,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",5440,51rXHuKN8Loc4sUlKPODgH,0.000813,0.645,0.705,1,0.0,0.128,-5.008,1,0.299,0.376,137.133,4
2021-12-06 20:47,Ariana Grande,breathin,1184,2lLG56qpLP3UbcLuzMvkWX,0.00637,0.856,0.57,9,0.0,0.0984,-4.486,1,0.286,0.155,154.967,4
2021-12-06 20:47,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,1088,3KkXRkHbMCARz0aVfEt68P,0.556,0.76,0.479,2,0.0,0.0703,-5.574,1,0.0466,0.913,89.911,4
2021-12-06 20:47,One Direction,Night Changes,0,5O2P9iiztwhomNh8xkR9lJ,0.859,0.672,0.52,8,0.0,0.115,-7.747,1,0.0353,0.37,120.001,4
2021-12-06 20:48,Snakehips,Cruel (feat. ZAYN),2293,0B2RttXEiyXsMeQ7mMP3EI,0.0184,0.603,0.879,5,0.0,0.156,-4.098,1,0.124,0.318,110.125,4
2021-12-06 20:56,Justin Hurwitz,Epilogue,459466,6BskTMfDjXVzeqQHOau5Vi,0.04,0.606,0.815,5,0.0,0.119,-3.818,0,0.232,0.386,88.054,4
2021-12-06 21:03,Justin Hurwitz,X-15,82466,5y6eEp5TeDvNta45ZsHcLC,0.994,0.288,0.118,9,0.921,0.154,-24.577,0,0.0356,0.886,169.767,4
2021-12-06 21:04,Justin Hurwitz,Good Engineer,66760,24y9yMKlXefeuCXKCS7F4M,0.417,0.607,0.475,2,0.647,0.148,-11.761,1,0.0235,0.402,90.058,4
2021-12-06 21:05,Justin Hurwitz,Karen,45946,28jCwARf1gYfHtTHmJJNHQ,0.791,0.465,0.269,0,7.51e-06,0.139,-12.14,1,0.0311,0.184,131.391,3
2021-12-06 21:06,Justin Hurwitz,Armstrong Cabin,75706,0UJEym12sdx3m5UlY2HYfp,0.989,0.442,0.197,7,0.84,0.109,-27.176,0,0.0485,0.0748,115.622,1
2021-12-06 21:07,Justin Hurwitz,Another Egghead,65266,2TVI8VqFW8UzUczub0dhLK,0.922,0.623,0.0432,9,0.952,0.106,-34.797,1,0.0496,0.0327,122.065,4
2021-12-06 21:10,Justin Hurwitz,Houston,136053,64NX4R1rgHb1LMLDAnNNPp,0.138,0.679,0.574,11,0.0,0.266,-10.431,0,0.0651,0.75,156.036,4
2021-12-06 21:13,Justin Hurwitz,Multi-Axis Trainer,174266,6vjlb6oOoKXsysWWM9m3lb,0.933,0.627,0.17,11,0.902,0.111,-28.327,1,0.0393,0.224,122.0,4
2021-12-06 21:14,Justin Hurwitz,Baby Mark,47800,49yY7IlbTK9JrgWWcJvShO,0.917,0.618,0.287,3,0.0,0.279,-14.032,1,0.0565,0.908,139.559,4
2021-12-06 21:17,Dr. Samuel J. Hoffman,Lunar Rhapsody,185293,1bsxstU5DmtFcBxDfkyNbq,0.987,0.136,0.299,2,0.918,0.174,-15.42,0,0.0389,0.063,71.497,4
2021-12-06 21:18,Justin Hurwitz,First to Dock,87666,0UY0D4FGTfpb0sBc2A9w4t,0.916,0.702,0.0974,11,0.948,0.121,-31.193,0,0.0456,0.353,121.991,4
2021-12-06 21:19,Justin Hurwitz,Elliot,28893,7JIIY2oDPFkURYMCLJuzhe,0.849,0.394,0.327,4,0.0,0.125,-14.291,1,0.114,0.411,93.358,4
2021-12-06 21:21,Justin Hurwitz,Sextant,105933,0zEpypbhNaiQU5tCpS1yY6,0.979,0.488,0.114,7,0.801,0.122,-28.981,0,0.0393,0.529,105.001,1
